invoice_date,vehicle_model,invoice_line
2017-07-19,BAJAJ PULSAR 150,FOOT REST
2017-07-20,BAJAJ PULSAR AS 200,CRASH GUARD
2017-07-20,BAJAJ PULSAR 150,clutch cable
2017-07-20,BAJAJ PULSAR 150,BRAKE SWITCH
2017-07-20,BAJAJ PULSAR 150,PARKING BULB
2017-07-20,BAJAJ PULSAR 150,CLUTCH CAM 
2017-07-21,BAJAJ PULSAR 220,TEFLON COATING
2017-07-22,BAJAJ DISCOVER 125,clutch cable
2017-07-22,BAJAJ AVENGER STREET 220,GEAR SHAFT
2017-07-22,BAJAJ AVENGER STREET 220,GEAR SHAFT
2017-07-22,BAJAJ V150,clutch cable
2017-07-22,BAJAJ V150,BUZZER
2017-07-22,BAJAJ PULSAR 180,HEAD RUBBER
2017-07-22,BAJAJ PULSAR 180,LOADING GEAR
2017-07-22,BAJAJ PULSAR 180,TIMMING CHAIN OVERHUAL
2017-07-22,BAJAJ PULSAR 180,SPEEDOMETER COVER
2017-07-22,BAJAJ PULSAR 180,clutch cable
2017-07-22,BAJAJ PULSAR 180,LOCK ARM
2017-07-22,BAJAJ PULSAR 180,TENSIONER
2017-07-22,BAJAJ PULSAR 180,TIMMING CHAIN
2017-07-22,BAJAJ DISCOVER 135,PETROL TUBE
2017-07-22,BAJAJ DISCOVER 135,clutch cable
2017-07-24,BAJAJ PULSAR NS 200,COOLANT OIL
2017-07-24,BAJAJ PULSAR NS 200,DISC PLATE
2017-07-24,BAJAJ PULSAR 150,GEAR LEVER
2017-07-24,BAJAJ AVENGER STREET 220,STICKER
2017-07-24,BAJAJ AVENGER STREET 220,INDICATOR
2017-07-24,BAJAJ AVENGER STREET 220,clutch cable
2017-07-25,BAJAJ PULSAR NS 200,DISK PAD
2017-07-25,BAJAJ PULSAR NS 200,CLUTCH CAM 
2017-07-25,BAJAJ PULSAR NS 200,GEAR LEVER
2017-07-25,BAJAJ PULSAR 150,clutch cable
2017-07-25,BAJAJ PULSAR 150,SIDE SHIELD LOCK
2017-07-26,BAJAJ PULSAR 150,ENGINE WORK
2017-07-26,BAJAJ PULSAR 180,FOOT REST
2017-07-26,BAJAJ PULSAR 180,PUNCHER
2017-07-26,BAJAJ PULSAR 180,INDICATOR BULB
2017-07-26,BAJAJ PULSAR 150,CLUTCH LEVER
2017-07-26,BAJAJ PULSAR 220,DISK PAD
2017-07-26,BAJAJ PULSAR 220,DISC OVERHUAL
2017-07-26,BAJAJ PULSAR 220,CALIPER ASSEMBLY
2017-07-26,BAJAJ PULSAR 220,DISC PUMP KIT
2017-07-26,BAJAJ PULSAR 220,INDICATOR
2017-07-27,BAJAJ PULSAR 180,STARTER COIL
2017-07-27,BAJAJ PULSAR 180,SEAT COVER
2017-07-27,BAJAJ PULSAR 180,WHEEL BEARING
2017-07-27,BAJAJ PULSAR 150,clutch cable
2017-07-27,BAJAJ PULSAR 150,SEAT COVER
2017-07-27,BAJAJ PULSAR 150,HEAD LIGHT DOOM
2017-07-27,BAJAJ PULSAR 150,LABOUR
2017-07-27,BAJAJ PULSAR 150,VISIOR
2017-07-27,BAJAJ PULSAR 150,VISIOR STICKER
2017-07-27,BAJAJ PULSAR 150,PARKING BULB
2017-07-27,BAJAJ PULSAR 150,HEAD LIGHT BULB
2017-07-27,BAJAJ PULSAR 150,SIDE SHELD RUBBER
2017-07-27,BAJAJ PULSAR 150,clutch cable
2017-07-28,BAJAJ DISCOVER 125,MIRROR
2017-07-28,BAJAJ PULSAR 220,FRONT MUDGUARD
2017-07-28,BAJAJ PULSAR 150,SELF REALY
2017-07-28,BAJAJ PULSAR 150,CRASH GUARD
2017-07-28,BAJAJ PULSAR 150,INDICATOR
2017-07-28,BAJAJ PULSAR 150,CLUTCH LEVER
2017-07-28,BAJAJ PULSAR 150,SWITCH
2017-07-28,BAJAJ PULSAR 150,YOKE
2017-07-28,BAJAJ PULSAR 150,clutch cable
2017-07-28,BAJAJ PULSAR 150,SWITCH
2017-07-28,BAJAJ PULSAR 150,RACTIFIER
2017-07-28,BAJAJ PULSAR 150,WIRING KIT
2017-07-28,BAJAJ PULSAR 150,BATTERY
2017-07-28,BAJAJ PULSAR 150,SELF KIT
2017-07-29,BAJAJ PULSAR 150,SEAT COVER
2017-07-29,BAJAJ PULSAR 220,VISIOR WITH LABOUR
2017-07-29,BAJAJ PULSAR 220,HANDLE BAR
2017-07-29,BAJAJ PULSAR 150,CLUTCH LEVER
2017-07-29,BAJAJ PULSAR 150,MIRROR
2017-07-29,BAJAJ PULSAR 150,YOKE
2017-07-29,BAJAJ PULSAR NS 200,COOLANT OIL
2017-07-29,BAJAJ PULSAR 180,FOOT REST
2017-07-29,BAJAJ PULSAR 180,INDICATOR
2017-07-31,BAJAJ PULSAR 220,BULB 
2017-07-31,BAJAJ PULSAR 220,PARKING BULB
2017-07-31,BAJAJ PULSAR 220,HEAD LIGHT BULB
2017-07-31,BAJAJ PULSAR 180,BULB
2017-07-31,BAJAJ PULSAR 180,VISIOR
2017-07-31,BAJAJ PULSAR 180,HEAD LIGHT STAY
2017-07-31,BAJAJ PULSAR 180,DOOM SCREW KIT
2017-07-31,BAJAJ PULSAR 180,HEAD LIGHT DOOM
2017-07-31,BAJAJ PULSAR 180,SPEEDOMETER
2017-07-31,BAJAJ PULSAR 180,HEAD LIGHT HOLDER
2017-07-31,BAJAJ PULSAR 180,WIND SHIELD
2017-07-31,BAJAJ PULSAR 180,SPEEDOMETER CAP
2017-07-31,BAJAJ PULSAR 180,FORK CONE SET
2017-07-31,BAJAJ PULSAR 180,INDICATOR
2017-07-31,BAJAJ PULSAR 180,CLUTCH LEVER
2017-07-31,BAJAJ PULSAR 180,clutch cable
2017-07-31,BAJAJ PULSAR 180,CRASH GUARD
2017-07-31,BAJAJ PULSAR 180,SERVICE
2017-07-31,BAJAJ PULSAR 180,SIDE SHIELD
2017-07-31,BAJAJ PULSAR 180,FORK ASSEMBLY
2017-07-31,BAJAJ PULSAR 180,MUDGUARD BOLT
2017-07-31,BAJAJ PULSAR 180,CRASH GUARD
2017-07-31,BAJAJ PULSAR 180,SEAT COVER
2017-08-01,BAJAJ PULSAR 220,SIDE STAND SPRING
2017-08-01,BAJAJ PULSAR 220,CHAIN ADJUSTER PLATE
2017-08-01,BAJAJ PULSAR 150,DISC OVERHUAL
2017-08-01,BAJAJ PULSAR 150,MASTER ASSEMBLY
2017-08-01,BAJAJ AVENGER STREET 220,SIDE SHIELD
2017-08-01,BAJAJ AVENGER STREET 220,CDI UNIT
2017-08-01,BAJAJ AVENGER STREET 220,WIRING LABOUR
2017-08-01,BAJAJ AVENGER STREET 220,SERVICE
2017-08-01,BAJAJ AVENGER STREET 220,WIRING KIT
2017-08-01,BAJAJ AVENGER STREET 220,SWITCH
2017-08-01,BAJAJ PULSAR NS 200,CALIPER ASSEMBLY
2017-08-01,BAJAJ PULSAR NS 200,DISC OVERHUAL
2017-08-01,BAJAJ PULSAR NS 200,DISC PUMP KIT
2017-08-01,BAJAJ PULSAR 220,LADIES HANDLE
2017-08-01,BAJAJ PULSAR 220,TANK BAG
2017-08-01,BAJAJ PULSAR 150,SIDE SHELD RUBBER
2017-08-02,BAJAJ PULSAR 180,CHAIN LINK LOCK
2017-08-02,BAJAJ PULSAR 180,ONE WAY CLUTCH BUSH KIT
2017-08-03,BAJAJ PULSAR LS135,WIRING
2017-08-03,BAJAJ AVENGER STREET 220,INDICATOR
2017-08-03,BAJAJ AVENGER STREET 220,MIRROR
2017-08-03,BAJAJ AVENGER STREET 220,GEAR SHAFT
2017-08-04,BAJAJ DISCOVER 150,BATTERY
2017-08-04,BAJAJ DISCOVER 150,DISC PUMP KIT
2017-08-04,BAJAJ PULSAR 150,HEAD LIGHT BULB
2017-08-04,BAJAJ PULSAR 150,PARKING BULB
2017-08-05,BAJAJ PULSAR NS 200,CLUTCH ADJUSTMENT
2017-08-05,BAJAJ PULSAR 150,PLUG ADAPTER
2017-08-05,BAJAJ PULSAR 150,HEAD LIGHT BULB
2017-08-05,BAJAJ PULSAR 150,PARKING BULB
2017-08-08,BAJAJ PULSAR 220,SHIELD RUBBER
2017-08-08,BAJAJ PULSAR 220,FUSE BOX
2017-08-08,BAJAJ DISCOVER 125,SPEEDOMETER CABLE
2017-08-08,BAJAJ PULSAR 150,CRANK RESET
2017-08-08,BAJAJ PULSAR 150,BRAKE LIGHT SWITCH
2017-08-08,BAJAJ PULSAR 150,VALVE GUIDE
2017-08-08,BAJAJ PULSAR 150,HEAD REST
2017-08-08,BAJAJ PULSAR 150,BORE KIT
2017-08-08,BAJAJ PULSAR 150,PACKING KIT
2017-08-08,BAJAJ PULSAR 150,LOADING GEAR
2017-08-08,BAJAJ PULSAR 150,ENGINE BEARING
2017-08-08,BAJAJ PULSAR 150,LOCK ARM
2017-08-08,BAJAJ PULSAR 150,CRANK SHAFT
2017-08-08,BAJAJ PULSAR 150,FORK OIL
2017-08-08,BAJAJ PULSAR 150,GEAR LEVER
2017-08-08,BAJAJ PULSAR 150,SPEEDOMETER CAP
2017-08-08,BAJAJ PULSAR 150,ONE WAY CLUTCH BUSH KIT
2017-08-08,BAJAJ PULSAR 150,FORK OIL SEAL
2017-08-08,BAJAJ PULSAR 150,SERVICE
2017-08-08,BAJAJ PULSAR 150,ACCELATOR CABLE
2017-08-08,BAJAJ PULSAR 150,clutch cable
2017-08-08,BAJAJ PULSAR 150,TENSIONER
2017-08-08,BAJAJ PULSAR 150,TIMMING CHAIN PAD
2017-08-08,BAJAJ PULSAR 150,VALVE GRAINDING
2017-08-08,BAJAJ PULSAR 150,TIMMING CHAIN
2017-08-08,BAJAJ PULSAR 150,VALVE KIT
2017-08-09,BAJAJ PULSAR 150,PLUG ADAPTER
2017-08-09,BAJAJ PULSAR 150,PLUG ADAPTER RUBBER
2017-08-09,BAJAJ PULSAR 150,STARTER COIL
2017-08-09,BAJAJ PULSAR 180,clutch cable
2017-08-09,BAJAJ PULSAR 180,CLUTCH CAM 
2017-08-10,BAJAJ PULSAR 150,SEAT COVER
2017-08-10,BAJAJ PULSAR 150,WASHING
2017-08-10,BAJAJ PULSAR 150,HALF ACCELERATOR
2017-08-11,BAJAJ AVENGER STREET 220,clutch cable
2017-08-11,BAJAJ PULSAR 220,DISK PAD
2017-08-12,BAJAJ PULSAR NS 200,DISC LEVER
2017-08-12,BAJAJ PULSAR NS 200,HANDLE WEIGHT
2017-08-12,BAJAJ PULSAR NS 200,FORK BEND
2017-08-12,BAJAJ PULSAR NS 200,CRASH GUARD
2017-08-12,BAJAJ PULSAR NS 200,WASHING
2017-08-12,BAJAJ PULSAR NS 200,NUMBER PLATE
2017-08-12,BAJAJ PULSAR 150,CDI UNIT
2017-08-12,BAJAJ PULSAR 150,COIL CHECK
2017-08-12,BAJAJ PULSAR 150,STAND RUBBER
2017-08-12,BAJAJ PULSAR 150,LOCK SET BOLT
2017-08-12,BAJAJ PULSAR 220,MASTER ASSEMBLY
2017-08-12,BAJAJ PULSAR 220,WASHING
2017-08-12,BAJAJ PULSAR 150,FOOT REST
2017-08-12,BAJAJ PULSAR 150,HORN
2017-08-12,BAJAJ PULSAR 150,DOOM SCREW KIT
2017-08-12,BAJAJ PULSAR 150,clutch cable
2017-08-12,BAJAJ PULSAR 150,FOOT REST
2017-08-12,BAJAJ PULSAR NS 200,DISK PAD
2017-08-12,BAJAJ PULSAR 150,DISC OIL TOPUP
2017-08-14,BAJAJ PULSAR 150,BORE KIT
2017-08-14,BAJAJ PULSAR 150,clutch cable
2017-08-14,BAJAJ PULSAR 150,CLUTCH LEVER
2017-08-14,BAJAJ PULSAR 150,HEAD RUBBER
2017-08-14,BAJAJ PULSAR 150,CLUTCH SWITCH
2017-08-14,BAJAJ PULSAR 150,VALVE GUIDE
2017-08-14,BAJAJ PULSAR 150,DC KIT
2017-08-14,BAJAJ PULSAR 150,VALVE KIT
2017-08-14,BAJAJ PULSAR 150,TENSIONER
2017-08-14,BAJAJ PULSAR 150,VALVE GRAINDING
2017-08-14,BAJAJ PULSAR 150,SERVICE
2017-08-14,BAJAJ PULSAR NS 200,WASHING
2017-08-14,BAJAJ PULSAR NS 200,FORK CONE SET
2017-08-14,BAJAJ PULSAR 220,INDICATOR
2017-08-14,BAJAJ PULSAR 220,INDICATOR
2017-08-14,BAJAJ PULSAR 220,BRAKE LEVER
2017-08-14,BAJAJ PULSAR 220,SILENCER JALI
2017-08-14,BAJAJ AVENGER STREET 220,BRAKE PEDAL SPRING
2017-08-15,BAJAJ AVENGER STREET 220,YOKE
2017-08-15,BAJAJ PULSAR 180,FOOT REST
2017-08-16,BAJAJ PULSAR LS135,WIND SHIELD
2017-08-16,BAJAJ PULSAR LS135,STAY
2017-08-16,BAJAJ PULSAR LS135,LABOUR
2017-08-16,BAJAJ PULSAR LS135,CONE SET
2017-08-16,BAJAJ PULSAR 150,YOKE
2017-08-16,BAJAJ PULSAR NS 200,SEAT COVER
2017-08-16,BAJAJ AVENGER STREET 220,BRAKE LIGHT SWITCH
2017-08-16,BAJAJ PULSAR 220,DISK PAD
2017-08-16,BAJAJ PULSAR 220,AIR INTAKE
2017-08-16,BAJAJ PULSAR 150,CALIPER ASSEMBLY
2017-08-16,BAJAJ PULSAR 150,LOCK SET
2017-08-16,BAJAJ PULSAR 150,TOP PLATE
2017-08-16,BAJAJ PULSAR 150,TANK CAP
2017-08-17,BAJAJ PULSAR 150,HORN
2017-08-18,BAJAJ PULSAR 220,CLUTCH OUTLET PIPE
2017-08-19,BAJAJ AVENGER STREET 220,MIRROR
2017-08-20,BAJAJ PULSAR 150,SHOCK ABSORBER
2017-08-20,BAJAJ PULSAR 150,FORK CONE SET
2017-08-20,BAJAJ PULSAR 150,FORK OIL
2017-08-20,BAJAJ PULSAR 150,clutch cable
2017-08-21,BAJAJ AVENGER STREET 220,HANDLEBAR
2017-08-21,BAJAJ AVENGER STREET 220,FORK OIL SEAL
2017-08-21,BAJAJ AVENGER STREET 220,FORK OIL
2017-08-22,BAJAJ PULSAR 150,clutch cable
2017-08-22,BAJAJ V150,clutch cable
2017-08-22,BAJAJ PULSAR 220,MIRROR
2017-08-22,BAJAJ PULSAR 180,SIDE STAND
2017-08-23,BAJAJ DISCOVER 135,CLUTCH LEVER
2017-08-23,BAJAJ DISCOVER 135,VISIOR
2017-08-23,BAJAJ DISCOVER 135,SPEEDOMETER CABLE
2017-08-23,BAJAJ DISCOVER 135,BATTERY
2017-08-23,BAJAJ DISCOVER 135,KICKER STOPPER
2017-08-23,BAJAJ DISCOVER 135,FOOT REST
2017-08-23,BAJAJ DISCOVER 135,DOOM
2017-08-23,BAJAJ DISCOVER 135,clutch cable
2017-08-23,BAJAJ DISCOVER 150,HALF ACCELERATOR
2017-08-23,BAJAJ DISCOVER 150,clutch cable
2017-08-23,BAJAJ DISCOVER 150,PARKING BULB
2017-08-24,BAJAJ AVENGER STREET,TAIL LAMP COVER
2017-08-24,BAJAJ PULSAR 150,LOCK ARM
2017-08-24,BAJAJ PULSAR 150,LOADING GEAR
2017-08-24,BAJAJ PULSAR 150,SEAT COVER
2017-08-24,BAJAJ PULSAR 150,VALVE GUIDE
2017-08-24,BAJAJ PULSAR 150,clutch cable
2017-08-24,BAJAJ PULSAR 150,bore kit
2017-08-24,BAJAJ PULSAR 150,VALVE KIT
2017-08-24,BAJAJ PULSAR 150,DISC PUMP KIT
2017-08-24,BAJAJ PULSAR 150,VALVE GRAINDING
2017-08-24,BAJAJ PULSAR 150,TIMMING CHAIN PAD
2017-08-24,BAJAJ PULSAR 150,TIMMING CHAIN
2017-08-24,BAJAJ PULSAR 150,DC KIT
2017-08-24,BAJAJ PULSAR 150,TENSIONER
2017-08-24,BAJAJ PULSAR 150,CLUTCH LEVER
2017-08-24,BAJAJ PULSAR 150,ENGINE GUARD
2017-08-24,BAJAJ PULSAR 150,PETROL TAP
2017-08-26,BAJAJ AVENGER STREET 220,TAIL LAMP ASSEMBLY
2017-08-26,BAJAJ AVENGER STREET 220,INDICATOR
2017-08-26,BAJAJ AVENGER STREET 220,CLUTCH SWITCH
2017-08-26,BAJAJ AVENGER STREET 220,SEAT COVER
2017-08-26,BAJAJ AVENGER STREET 220,DISC PLATE
2017-08-28,BAJAJ PULSAR 150,BULB
2017-08-28,BAJAJ PULSAR 150,GRIP HANDLE
2017-08-28,BAJAJ AVENGER STREET 220,handle weight
2017-08-28,BAJAJ AVENGER STREET 220,GEAR SHAFT
2017-08-28,BAJAJ AVENGER STREET 220,SPEEDOMETER BULB
2017-08-28,BAJAJ AVENGER STREET 220,clutch cable
2017-08-29,BAJAJ DISCOVER 125,TIMMING CHAIN
2017-08-29,BAJAJ DISCOVER 125,HEAD REST
2017-08-29,BAJAJ DISCOVER 125,HEAD O RING
2017-08-29,BAJAJ DISCOVER 125,CRANK RESET
2017-08-29,BAJAJ DISCOVER 125,clutch cable
2017-08-29,BAJAJ DISCOVER 125,ENGINE BEARING
2017-08-29,BAJAJ DISCOVER 125,CRANK SHAFT
2017-08-29,BAJAJ DISCOVER 125,CLUTCH SWITCH
2017-08-29,BAJAJ DISCOVER 125,FRONT MUDGUARD
2017-08-29,BAJAJ DISCOVER 125,DISC LEVER
2017-08-29,BAJAJ DISCOVER 125,ACCELATOR CABLE
2017-08-29,BAJAJ DISCOVER 125,CLUTCH LEVER
2017-08-29,BAJAJ DISCOVER 125,HEAD LIGHT BULB
2017-08-29,BAJAJ DISCOVER 125,PARKING BULB
2017-08-29,BAJAJ DISCOVER 125,TAIL LAMP BULB
2017-08-29,BAJAJ DISCOVER 125,DISC PUMP KIT
2017-08-29,BAJAJ DISCOVER 125,DISC PLATE
2017-08-29,BAJAJ DISCOVER 125,VALVE GRAINDING
2017-08-29,BAJAJ DISCOVER 125,LOCK ARM
2017-08-29,BAJAJ DISCOVER 125,VALVE GUIDE
2017-08-29,BAJAJ DISCOVER 125,VALVE KIT
2017-08-29,BAJAJ DISCOVER 125,TIMMING CHAIN PAD
2017-08-29,BAJAJ DISCOVER 125,BORE KIT
2017-08-29,BAJAJ DISCOVER 125,PACKING KIT
2017-08-29,BAJAJ DISCOVER 125,TENSIONER
2017-08-29,BAJAJ DISCOVER,CLUTCH SWITCH
2017-08-29,BAJAJ DISCOVER,clutch cable
2017-08-29,BAJAJ DISCOVER,BRAKE CABLE
2017-08-29,BAJAJ DISCOVER,BRAKE CABLE
2017-08-29,BAJAJ PULSAR 180,SIDE SHIELD
2017-08-30,BAJAJ PULSAR 150,WELDING
2017-08-30,BAJAJ PULSAR 220,MIRROR
2017-08-30,BAJAJ PULSAR 220,INDICATOR
2017-08-30,BAJAJ PULSAR 220,TAIL LAMP ASSEMBLY
2017-08-30,BAJAJ PULSAR 220,PILOT LIGHT
2017-08-30,BAJAJ PULSAR 220,SILENCER JALL SCREW
2017-08-30,BAJAJ PULSAR 220,WASHING
2017-08-31,BAJAJ PULSAR NS 200,TUBE
2017-08-31,BAJAJ V150,NUMBER PLATE
2017-08-31,BAJAJ V150,INDICATOR
2017-08-31,BAJAJ V150,FORK BEND
2017-08-31,BAJAJ AVENGER STREET 220,PARKING BULB
2017-08-31,BAJAJ AVENGER STREET 220,INDICATOR
2017-09-01,BAJAJ PULSAR 220,SERVICE
2017-09-01,BAJAJ PULSAR 220,LOCK ARM
2017-09-01,BAJAJ PULSAR 220,ENGINE BEARING
2017-09-01,BAJAJ PULSAR 220,TENSIONER
2017-09-01,BAJAJ PULSAR 220,VALVE GRAINDING
2017-09-01,BAJAJ PULSAR 220,VALVE GUIDE
2017-09-01,BAJAJ PULSAR 220,VALVE KIT
2017-09-01,BAJAJ PULSAR 220,TIMMING CHAIN
2017-09-01,BAJAJ PULSAR 220,TIMMING CHAIN PAD
2017-09-01,BAJAJ PULSAR 220,PACKING KIT
2017-09-01,BAJAJ PULSAR 220,BORE KIT
2017-09-01,BAJAJ PULSAR 220,clutch cable
2017-09-01,BAJAJ PULSAR 220,CLUTCH CAM 
2017-09-01,BAJAJ PULSAR 220,ENGINE SCREW KIT
2017-09-01,BAJAJ PULSAR 220,CRANK SHAFT
2017-09-01,BAJAJ PULSAR 220,ONE WAY CLUTCH BUSH KIT
2017-09-01,BAJAJ PULSAR 220,LOADING GEAR
2017-09-01,BAJAJ PULSAR 220,CRANK RESET
2017-09-01,BAJAJ PULSAR 220,OIL SEAL KIT
2017-09-01,BAJAJ PULSAR 220,HEAD REST
2017-09-01,BAJAJ PULSAR 150,HEAD LIGHT BULB
2017-09-01,BAJAJ PULSAR 150,CRANK SHAFT
2017-09-01,BAJAJ PULSAR 150,TIMMING CHAIN
2017-09-01,BAJAJ PULSAR 150,VALVE GRAINDING
2017-09-01,BAJAJ PULSAR 150,VALVE GUIDE
2017-09-01,BAJAJ PULSAR 150,VALVE KIT
2017-09-01,BAJAJ PULSAR 150,BORE KIT
2017-09-01,BAJAJ PULSAR 150,clutch cable
2017-09-01,BAJAJ PULSAR 150,CRANK RESET
2017-09-01,BAJAJ PULSAR 150,TENSIONER
2017-09-01,BAJAJ PULSAR 150,PACKING KIT
2017-09-01,BAJAJ PULSAR 150,TIMMING CHAIN PAD
2017-09-01,BAJAJ PULSAR 150,CLUTCH BELL REST
2017-09-01,BAJAJ PULSAR 150,HEAD REST
2017-09-01,BAJAJ PULSAR 150,LOADING GEAR
2017-09-01,BAJAJ PULSAR 150,ENGINE BEARING
2017-09-01,BAJAJ PULSAR 150,LOCK ARM
2017-09-01,BAJAJ PULSAR 180,TIMMING CHAIN
2017-09-01,BAJAJ PULSAR 180,BORE KIT
2017-09-01,BAJAJ PULSAR 180,VALVE KIT
2017-09-01,BAJAJ PULSAR 180,LOADING GEAR
2017-09-01,BAJAJ PULSAR 180,clutch cable
2017-09-01,BAJAJ PULSAR 180,ENGINE BEARING
2017-09-01,BAJAJ PULSAR 180,VALVE GUIDE
2017-09-01,BAJAJ PULSAR 180,CRANK SHAFT
2017-09-01,BAJAJ PULSAR 180,TIMMING CHAIN PAD
2017-09-01,BAJAJ PULSAR 180,VALVE GRAINDING
2017-09-01,BAJAJ PULSAR 180,HEAD LIGHT DOOM
2017-09-01,BAJAJ PULSAR 180,PACKING KIT
2017-09-01,BAJAJ PULSAR 180,CRANK RESET
2017-09-01,BAJAJ PULSAR 180,HEAD REST
2017-09-01,BAJAJ PULSAR 180,FOOT REST
2017-09-01,BAJAJ PULSAR 180,WIND SHIELD
2017-09-01,BAJAJ PULSAR 180,CHAIN ADJUSTER PLATE
2017-09-02,BAJAJ AVENGER STREET 220,GRIP HANDLE
2017-09-02,BAJAJ AVENGER STREET 220,CHAIN ADJUSTER PLATE
2017-09-02,BAJAJ CT 100,PETROL LOCK
2017-09-03,BAJAJ AVENGER STREET 220,SIDE SHIELD LOCK
2017-09-03,BAJAJ PULSAR 150,BATTERY
2017-09-03,BAJAJ PULSAR 150,clutch cable
2017-09-03,BAJAJ PULSAR 150,INDICATOR
2017-09-04,BAJAJ AVENGER STREET 220,INDICATOR
2017-09-04,BAJAJ AVENGER STREET 220,TIMMING CHAIN
2017-09-04,BAJAJ AVENGER STREET 220,ENGINE BEARING
2017-09-04,BAJAJ AVENGER STREET 220,HEAD REST
2017-09-04,BAJAJ AVENGER STREET 220,LOCK ARM
2017-09-04,BAJAJ AVENGER STREET 220,VALVE GRAINDING
2017-09-04,BAJAJ AVENGER STREET 220,TIMMING CHAIN PAD
2017-09-04,BAJAJ AVENGER STREET 220,VALVE KIT
2017-09-04,BAJAJ AVENGER STREET 220,CRANK RESET
2017-09-04,BAJAJ AVENGER STREET 220,LOADING GEAR
2017-09-04,BAJAJ AVENGER STREET 220,CRANK SHAFT
2017-09-04,BAJAJ AVENGER STREET 220,ONE WAY CLUTCH BUSH KIT
2017-09-04,BAJAJ AVENGER STREET 220,BORE KIT
2017-09-04,BAJAJ AVENGER STREET 220,clutch cable
2017-09-04,BAJAJ AVENGER STREET 220,PACKING KIT
2017-09-04,BAJAJ AVENGER STREET 220,TENSIONER
2017-09-04,BAJAJ AVENGER STREET 220,VALVE GUIDE
2017-09-04,BAJAJ AVENGER STREET 220,WIRING KIT
2017-09-04,BAJAJ AVENGER STREET 220,CLUTCH SWITCH
2017-09-04,BAJAJ PULSAR 150,HANDLEBAR
2017-09-04,BAJAJ PULSAR 150,SWITCH
2017-09-04,BAJAJ PULSAR 150,RACTIFIER
2017-09-04,BAJAJ PULSAR 150,SWITCH
2017-09-04,BAJAJ PULSAR LS135,LADIES HANDLE
2017-09-04,BAJAJ PULSAR LS135,FLASHER
2017-09-04,BAJAJ PULSAR LS135,FOOT REST
2017-09-04,BAJAJ PULSAR 180,CRASH GUARD
2017-09-04,BAJAJ PULSAR 180,BOLT WIELDING
2017-09-04,BAJAJ PULSAR 180,INDICATOR
2017-09-04,BAJAJ PULSAR 180,clutch cable
2017-09-04,BAJAJ PULSAR 180,CHAIN SET
2017-09-04,BAJAJ PLATINA,clutch cable
2017-09-05,BAJAJ PULSAR 180,STARTER COIL
2017-09-05,BAJAJ PULSAR 180,CDI UNIT
2017-09-05,BAJAJ DISCOVER,LOCK SET
2017-09-05,BAJAJ DISCOVER,DISC PUMP KIT
2017-09-05,BAJAJ DISCOVER,TYRE
2017-09-05,BAJAJ DISCOVER,LOCK SET
2017-09-05,BAJAJ DISCOVER,TYRE REPLACEMENT
2017-09-05,BAJAJ DISCOVER,FUSE
2017-09-05,BAJAJ AVENGER STREET 220,INDICATOR
2017-09-05,BAJAJ AVENGER STREET 220,SEAT COVER
2017-09-05,BAJAJ AVENGER STREET 220,DISC PUMP KIT
2017-09-05,BAJAJ AVENGER STREET 220,DISC OVERHUAL
2017-09-06,BAJAJ DISCOVER,clutch cable
2017-09-06,BAJAJ DISCOVER,SHOCK ABSORBER
2017-09-06,BAJAJ DISCOVER,TAIL LAMP ASSEMBLY
2017-09-06,BAJAJ PULSAR 150,WASHING
2017-09-06,BAJAJ PULSAR 150,LOCK SET BOLT
2017-09-06,BAJAJ CT 100,BATTERY
2017-09-06,BAJAJ CT 100,PETROL TAP
2017-09-06,BAJAJ CT 100,INDICATOR BULB
2017-09-06,BAJAJ CT 100,HORN
2017-09-06,BAJAJ CT 100,FLASHER
2017-09-06,BAJAJ CT 100,COIL CHECK
2017-09-06,BAJAJ CT 100,BUZZER
2017-09-06,BAJAJ PULSAR 180,WIND SHIELD STICKER
2017-09-06,BAJAJ CT 100,INDICATOR
2017-09-06,BAJAJ DISCOVER 125,HEAD BORE GASKET
2017-09-06,BAJAJ PULSAR 150,BUZZER
2017-09-06,BAJAJ PULSAR 150,clutch cable
2017-09-06,BAJAJ PULSAR 150,CRASH GUARD
2017-09-06,BAJAJ DISCOVER,SEAT COVER
2017-09-06,BAJAJ DISCOVER,TANK BAG
2017-09-07,BAJAJ PULSAR 150,CRASH GUARD
2017-09-07,BAJAJ PULSAR 150,CLUTCH LEVER
2017-09-08,BAJAJ PULSAR 150,CARBURETOR DIAPHRAGM RUBBER
2017-09-08,BAJAJ PULSAR 150,clutch cable
2017-09-08,BAJAJ AVENGER STREET 220,GEAR SHAFT
2017-09-08,BAJAJ PULSAR 180,CLUTCH LEVER
2017-09-08,BAJAJ V,SWITCH
2017-09-09,BAJAJ PULSAR 150,STARTER COIL
2017-09-09,BAJAJ PULSAR 150,CDI UNIT
2017-09-09,BAJAJ AVENGER STREET,clutch cable
2017-09-10,BAJAJ PULSAR 150,PARKING BULB
2017-09-10,BAJAJ PULSAR 150,HEAD LIGHT BULB
2017-09-10,BAJAJ PULSAR 150,FORK OIL
2017-09-10,BAJAJ PULSAR 150,FORK OVERHUAL
2017-09-10,BAJAJ PULSAR 150,FORK OIL SEAL
2017-09-10,BAJAJ PULSAR NS 200,BATTERY
2017-09-10,BAJAJ PULSAR 180,NUMBER PLATE STICKER
